seed,turn,greedy_step,phase,pool_active,best_die,fatigue_before,energy_budget,energy_used_before,energy_remaining_before,candidate,category,energy_cost,rpe,rpe_max,ctl_gain,quality_gain,legal,illegal_reason,excluded_only_by_rpe,delta_energy_term,delta_quality_term,delta_rpe_term,delta_fatigue_term,marginal_utility,decomposition_residual,utility_before,utility_after,projected_spend,projected_offset,projected_q,projected_q_delta,projected_s,projected_s_delta,projected_recovery,projected_recovery_delta,projected_fatigue_raw,projected_fatigue_final,projected_overtraining,distance_to_ot,bust_probability,rank,selected,decision,stop_reason,available_count,pool_permanent,cumulative_ctl_before,quality_total_before,completions_before,rpe_counterfactual_competitive,rpe_counterfactual_first,rpe_counterfactual_rank
15,5,2,weighted_greedy,6-6-6-6,6,-5,13,4,9,EF5,EF,5,5,4,5,0,False,rpe_max,True,1.1538461538461535,0.0,0.03125,-1.75,-0.5649038461538467,-2.220446049250313e-16,3.1730769230769234,2.6081730769230766,9,-5,0,0,1,1,-2,2,-6,-6,False,12,0.16666666666666666,,False,illegal,,11,6-6-6-6,37,3,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 2, ""EF4"": 2, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 2}",False,False,7
15,5,2,weighted_greedy,6-6-6-6,6,-5,13,4,9,SL5,SL,5,5,4,5,1,False,rpe_max,True,1.1538461538461535,1.5,0.03125,-1.75,0.9350961538461533,-2.220446049250313e-16,3.1730769230769234,4.108173076923077,9,-5,0,0,1,1,-2,2,-6,-6,False,12,0.16666666666666666,,False,illegal,,11,6-6-6-6,37,3,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 2, ""EF4"": 2, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 2}",True,True,1
15,5,3,weighted_greedy,6-6-6-6,6,-5,13,8,5,EF5,EF,5,5,4,5,0,False,rpe_max,True,1.1538461538461537,0.0,0.020833333333333315,-0.75,0.42467948717948634,-7.216449660063518e-16,4.096153846153847,4.520833333333333,13,-1,0,0,1,1,0,3,-4,-4,False,10,0.16666666666666666,,False,illegal,,11,6-6-6-6,37,3,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 2, ""EF4"": 2, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 2}",True,True,1
15,6,1,long_run_ef,8-6-6-6,8,-5,10,0,10,EF5,EF,5,5,4,5,0,False,rpe_max,True,1.5,0.0,0.3125,0.0,1.8125,0.0,2.0,3.8125,5,-10,0,0,1,1,-4,0,-8,-8,False,16,0.125,,False,not_highest_rpe_ef,,11,8-6-6-6,49,4,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 2, ""EF4"": 4, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 2, ""Seuil4"": 1}",True,True,1
15,6,2,weighted_greedy,8-6-6-6,8,-5,10,4,6,EF5,EF,5,5,4,5,0,False,rpe_max,True,1.5,0.0,0.03125,-1.5,0.03125,0.0,3.45,3.48125,9,-6,0,0,1,1,-3,1,-7,-7,False,15,0.125,,False,illegal,,11,8-6-6-6,49,4,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 2, ""EF4"": 4, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 2, ""Seuil4"": 1}",False,False,8
15,6,2,weighted_greedy,8-6-6-6,8,-5,10,4,6,SL5,SL,5,5,4,5,1,False,rpe_max,True,1.5,1.5,0.03125,-1.5,1.53125,0.0,3.45,4.98125,9,-6,0,0,1,1,-3,1,-7,-7,False,15,0.125,,False,illegal,,11,8-6-6-6,49,4,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 2, ""EF4"": 4, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 2, ""Seuil4"": 1}",True,True,1
15,11,2,long_run_sl,8-8-6-6-6-6,8,-8,19,5,14,SL6,SL,6,6,5,6,1,False,rpe_max,True,0.9473684210526316,1.5,0.025000000000000022,0.0,2.4723684210526313,-4.440892098500626e-16,3.0394736842105265,5.511842105263158,11,-12,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,14,8-8-6-6-6-6,125,11,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 2, ""EF4"": 8, ""EF5"": 5, ""SL5"": 2, ""SL6"": 2, ""SL7"": 1, ""Seuil3"": 3, ""Seuil4"": 3}",True,True,2
15,11,2,long_run_sl,8-8-6-6-6-6,8,-8,19,5,14,SL7,SL,7,7,5,7,1,False,rpe_max,True,1.1052631578947367,1.5,0.04999999999999999,0.0,2.655263157894736,-4.440892098500626e-16,3.0394736842105265,5.694736842105263,12,-11,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,14,8-8-6-6-6-6,125,11,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 2, ""EF4"": 8, ""EF5"": 5, ""SL5"": 2, ""SL6"": 2, ""SL7"": 1, ""Seuil3"": 3, ""Seuil4"": 3}",True,True,1
15,14,2,long_run_sl,8-8-8-8-6-6,8,-8,20,5,15,SL7,SL,7,7,6,7,1,False,rpe_max,True,1.0499999999999998,1.5,0.04166666666666666,0.0,2.5916666666666663,0.0,2.9583333333333335,5.55,12,-13,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,186,17,"{""EF1"": 3, ""EF2"": 8, ""EF3"": 3, ""EF4"": 9, ""EF5"": 8, ""SL5"": 3, ""SL6"": 2, ""SL7"": 2, ""SL8"": 1, ""Seuil3"": 3, ""Seuil4"": 6}",True,True,2
15,14,2,long_run_sl,8-8-8-8-6-6,8,-8,20,5,15,SL8,SL,8,8,6,8,1,False,rpe_max,True,1.2000000000000002,1.5,0.06249999999999997,0.0,2.7624999999999997,-4.440892098500626e-16,2.9583333333333335,5.720833333333333,13,-12,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,186,17,"{""EF1"": 3, ""EF2"": 8, ""EF3"": 3, ""EF4"": 9, ""EF5"": 8, ""SL5"": 3, ""SL6"": 2, ""SL7"": 2, ""SL8"": 1, ""Seuil3"": 3, ""Seuil4"": 6}",True,True,1
15,16,2,long_run_sl,8-8-8-8-6-6,8,-8,26,5,21,SL9,SL,9,9,8,9,1,False,rpe_max,True,1.0384615384615383,1.5,0.0625,0.0,2.600961538461538,-4.440892098500626e-16,2.733173076923077,5.334134615384615,14,-11,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,16,8-8-8-8-6-6,224,21,"{""EF1"": 3, ""EF2"": 9, ""EF3"": 3, ""EF4"": 10, ""EF5"": 10, ""SL5"": 3, ""SL6"": 3, ""SL7"": 2, ""SL8"": 2, ""Seuil3"": 3, ""Seuil4"": 8}",True,True,1
16,7,2,long_run_sl,8-6-6-6-6,8,-8,13,5,8,SL6,SL,6,6,5,6,1,False,rpe_max,True,1.3846153846153844,1.5,0.025000000000000022,-1.25,1.6596153846153845,0.0,3.403846153846154,5.063461538461539,11,-8,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,12,8-6-6-6-6,60,6,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 2, ""SL5"": 2, ""Seuil3"": 3, ""Seuil4"": 1}",False,False,2
16,8,2,long_run_sl,8-6-6-6-6,8,-8,18,5,13,SL6,SL,6,6,5,6,1,False,rpe_max,True,1.0,1.5,0.025000000000000022,-1.25,1.275,0.0,3.0833333333333335,4.358333333333333,11,-8,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,12,8-6-6-6-6,70,7,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 3, ""SL5"": 3, ""Seuil3"": 3, ""Seuil4"": 1}",False,False,2
16,9,2,long_run_sl,8-8-6-6-6,8,-8,19,5,14,SL6,SL,6,6,5,6,1,False,rpe_max,True,0.9473684210526316,1.5,0.025000000000000022,-0.75,1.7223684210526313,-4.440892098500626e-16,3.0394736842105265,4.761842105263158,11,-9,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,12,8-8-6-6-6,80,8,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 4, ""SL5"": 4, ""Seuil3"": 3, ""Seuil4"": 1}",False,False,2
16,11,2,long_run_sl,8-8-6-6-6-6,8,-8,16,5,11,SL6,SL,6,6,5,6,1,False,rpe_max,True,1.125,1.5,0.025000000000000022,0.0,2.6500000000000004,4.440892098500626e-16,3.1875,5.8375,11,-12,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,12,8-8-6-6-6-6,101,10,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 6, ""SL5"": 5, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 1}",True,True,1
16,16,2,long_run_sl,8-8-8-8-6-6,8,-8,16,5,11,SL8,SL,8,8,7,8,1,False,rpe_max,True,1.5,1.5,0.053571428571428575,0.0,3.053571428571428,-4.440892098500626e-16,3.1160714285714284,6.169642857142857,13,-12,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,195,20,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 7, ""EF4"": 3, ""EF5"": 11, ""SL5"": 6, ""SL6"": 2, ""SL7"": 2, ""SL8"": 1, ""Seuil3"": 4, ""Seuil4"": 5}",True,True,1
17,11,2,long_run_sl,8-8-8-6-6-6,8,-8,19,5,14,SL7,SL,7,7,6,7,1,False,rpe_max,True,1.1052631578947367,1.5,0.04166666666666666,0.0,2.6469298245614032,0.0,2.9978070175438596,5.644736842105263,12,-12,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-6-6-6,129,14,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 4, ""EF5"": 6, ""SL5"": 2, ""SL6"": 2, ""SL7"": 2, ""Seuil3"": 6, ""Seuil4"": 2}",True,True,2
17,11,2,long_run_sl,8-8-8-6-6-6,8,-8,19,5,14,SL8,SL,8,8,6,8,1,False,rpe_max,True,1.2631578947368423,1.5,0.06249999999999997,0.0,2.8256578947368425,4.440892098500626e-16,2.9978070175438596,5.823464912280702,13,-11,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,15,8-8-8-6-6-6,129,14,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 4, ""EF5"": 6, ""SL5"": 2, ""SL6"": 2, ""SL7"": 2, ""Seuil3"": 6, ""Seuil4"": 2}",True,True,1
17,12,2,long_run_sl,8-8-8-8-6-6,8,-8,24,5,19,SL8,SL,8,8,7,8,1,False,rpe_max,True,1.0,1.5,0.053571428571428575,0.0,2.553571428571429,4.440892098500626e-16,2.8035714285714284,5.357142857142857,13,-12,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,147,16,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 5, ""EF4"": 4, ""EF5"": 7, ""SL5"": 2, ""SL6"": 3, ""SL7"": 2, ""Seuil3"": 6, ""Seuil4"": 3}",True,True,1
17,13,2,long_run_sl,8-8-8-8-6-6,8,-8,21,5,16,SL7,SL,7,7,6,7,1,False,rpe_max,True,1.0,1.5,0.04166666666666666,0.0,2.541666666666667,4.440892098500626e-16,2.9226190476190474,5.464285714285714,12,-13,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,166,18,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 6, ""EF4"": 4, ""EF5"": 8, ""SL5"": 2, ""SL6"": 3, ""SL7"": 3, ""Seuil3"": 6, ""Seuil4"": 4}",True,True,2
17,13,2,long_run_sl,8-8-8-8-6-6,8,-8,21,5,16,SL8,SL,8,8,6,8,1,False,rpe_max,True,1.142857142857143,1.5,0.06249999999999997,0.0,2.7053571428571432,4.440892098500626e-16,2.9226190476190474,5.627976190476191,13,-12,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,166,18,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 6, ""EF4"": 4, ""EF5"": 8, ""SL5"": 2, ""SL6"": 3, ""SL7"": 3, ""Seuil3"": 6, ""Seuil4"": 4}",True,True,1
17,14,2,long_run_sl,8-8-8-8-6-6,8,-8,24,5,19,SL7,SL,7,7,6,7,1,False,rpe_max,True,0.875,1.5,0.04166666666666666,0.0,2.4166666666666665,0.0,2.8333333333333335,5.25,12,-13,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,187,20,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 6, ""EF4"": 5, ""EF5"": 9, ""SL5"": 2, ""SL6"": 4, ""SL7"": 3, ""Seuil3"": 6, ""Seuil4"": 5}",True,True,2
17,14,2,long_run_sl,8-8-8-8-6-6,8,-8,24,5,19,SL8,SL,8,8,6,8,1,False,rpe_max,True,1.0,1.5,0.06249999999999997,0.0,2.5625000000000004,4.440892098500626e-16,2.8333333333333335,5.395833333333333,13,-12,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,187,20,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 6, ""EF4"": 5, ""EF5"": 9, ""SL5"": 2, ""SL6"": 4, ""SL7"": 3, ""Seuil3"": 6, ""Seuil4"": 5}",True,True,1
17,15,2,long_run_sl,8-8-8-8-6-6,8,-8,19,5,14,SL7,SL,7,7,6,7,1,False,rpe_max,True,1.1052631578947367,1.5,0.04166666666666666,0.0,2.6469298245614032,0.0,2.9978070175438596,5.644736842105263,12,-13,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,206,22,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 6, ""EF4"": 6, ""EF5"": 10, ""SL5"": 2, ""SL6"": 5, ""SL7"": 3, ""Seuil3"": 6, ""Seuil4"": 6}",True,True,2
17,15,2,long_run_sl,8-8-8-8-6-6,8,-8,19,5,14,SL8,SL,8,8,6,8,1,False,rpe_max,True,1.2631578947368423,1.5,0.06249999999999997,0.0,2.8256578947368425,4.440892098500626e-16,2.9978070175438596,5.823464912280702,13,-12,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,206,22,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 6, ""EF4"": 6, ""EF5"": 10, ""SL5"": 2, ""SL6"": 5, ""SL7"": 3, ""Seuil3"": 6, ""Seuil4"": 6}",True,True,1
18,8,2,long_run_sl,8-8-6-6-6,8,-8,17,5,12,SL6,SL,6,6,5,6,1,False,rpe_max,True,1.058823529411765,1.5,0.025000000000000022,-0.75,1.8338235294117653,4.440892098500626e-16,3.1323529411764706,4.966176470588236,11,-9,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,13,8-8-6-6-6,80,8,"{""EF2"": 2, ""EF3"": 4, ""EF4"": 4, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 2}",False,False,2
18,10,2,long_run_sl,8-8-6-6-6-6,8,-8,24,5,19,SL7,SL,7,7,6,7,1,False,rpe_max,True,0.875,1.5,0.04166666666666666,0.0,2.4166666666666665,0.0,2.8333333333333335,5.25,12,-11,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,14,8-8-6-6-6-6,101,10,"{""EF2"": 2, ""EF3"": 4, ""EF4"": 4, ""EF5"": 5, ""SL5"": 3, ""SL6"": 2, ""Seuil3"": 3, ""Seuil4"": 2}",True,True,1
18,13,2,long_run_sl,8-8-8-8-6-6,8,-8,24,5,19,SL8,SL,8,8,7,8,1,False,rpe_max,True,1.0,1.5,0.053571428571428575,0.0,2.553571428571429,4.440892098500626e-16,2.8035714285714284,5.357142857142857,13,-12,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,154,16,"{""EF2"": 5, ""EF3"": 4, ""EF4"": 4, ""EF5"": 8, ""SL5"": 3, ""SL6"": 3, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 5}",True,True,1
18,16,2,long_run_sl,8-8-8-8-6-6,8,-8,25,5,20,SL8,SL,8,8,7,8,1,False,rpe_max,True,0.96,1.5,0.053571428571428575,0.0,2.513571428571429,4.440892098500626e-16,2.7785714285714285,5.292142857142857,13,-12,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,16,8-8-8-8-6-6,211,22,"{""EF2"": 7, ""EF3"": 5, ""EF4"": 4, ""EF5"": 11, ""SL5"": 3, ""SL6"": 3, ""SL7"": 3, ""SL8"": 2, ""Seuil3"": 3, ""Seuil4"": 8}",True,True,2
18,16,2,long_run_sl,8-8-8-8-6-6,8,-8,25,5,20,SL9,SL,9,9,7,9,1,False,rpe_max,True,1.08,1.5,0.07142857142857142,0.0,2.6514285714285712,-4.440892098500626e-16,2.7785714285714285,5.43,14,-11,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,16,8-8-8-8-6-6,211,22,"{""EF2"": 7, ""EF3"": 5, ""EF4"": 4, ""EF5"": 11, ""SL5"": 3, ""SL6"": 3, ""SL7"": 3, ""SL8"": 2, ""Seuil3"": 3, ""Seuil4"": 8}",True,True,1
19,6,2,long_run_sl,8-6-6-6-6,8,-5,15,5,10,SL6,SL,6,6,5,6,1,False,rpe_max,True,1.1999999999999997,1.5,0.025000000000000022,-1.25,1.4749999999999996,0.0,3.25,4.725,11,-8,0,0,1,1,-4,0,-8,-8,False,16,0.125,,False,not_highest_rpe_sl,,12,8-6-6-6-6,51,5,"{""EF2"": 2, ""EF3"": 3, ""EF4"": 2, ""EF5"": 2, ""SL5"": 2, ""Seuil3"": 2, ""Seuil4"": 1}",False,False,2
19,11,2,long_run_sl,8-8-8-6-6-6,8,-8,25,5,20,SL8,SL,8,8,7,8,1,False,rpe_max,True,0.96,1.5,0.053571428571428575,0.0,2.513571428571429,4.440892098500626e-16,2.7785714285714285,5.292142857142857,13,-11,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-6-6-6,135,13,"{""EF1"": 1, ""EF2"": 2, ""EF3"": 3, ""EF4"": 5, ""EF5"": 8, ""SL5"": 3, ""SL6"": 2, ""SL7"": 2, ""Seuil3"": 4, ""Seuil4"": 2}",True,True,1
19,14,2,long_run_sl,8-8-8-8-6-6,8,-8,20,5,15,SL8,SL,8,8,7,8,1,False,rpe_max,True,1.2000000000000002,1.5,0.053571428571428575,0.0,2.753571428571428,-4.440892098500626e-16,2.9285714285714284,5.682142857142857,13,-12,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,16,8-8-8-8-6-6,194,19,"{""EF1"": 2, ""EF2"": 4, ""EF3"": 3, ""EF4"": 6, ""EF5"": 11, ""SL5"": 3, ""SL6"": 2, ""SL7"": 3, ""SL8"": 2, ""Seuil3"": 4, ""Seuil4"": 5}",True,True,2
19,14,2,long_run_sl,8-8-8-8-6-6,8,-8,20,5,15,SL9,SL,9,9,7,9,1,False,rpe_max,True,1.3499999999999996,1.5,0.07142857142857142,0.0,2.921428571428571,-4.440892098500626e-16,2.9285714285714284,5.85,14,-11,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,16,8-8-8-8-6-6,194,19,"{""EF1"": 2, ""EF2"": 4, ""EF3"": 3, ""EF4"": 6, ""EF5"": 11, ""SL5"": 3, ""SL6"": 2, ""SL7"": 3, ""SL8"": 2, ""Seuil3"": 4, ""Seuil4"": 5}",True,True,1
19,15,2,long_run_sl,8-8-8-8-6-6,8,-8,23,5,18,SL9,SL,9,9,8,9,1,False,rpe_max,True,1.173913043478261,1.5,0.0625,0.0,2.7364130434782608,0.0,2.8084239130434785,5.544836956521739,14,-11,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,16,8-8-8-8-6-6,213,21,"{""EF1"": 2, ""EF2"": 4, ""EF3"": 4, ""EF4"": 6, ""EF5"": 12, ""SL5"": 3, ""SL6"": 2, ""SL7"": 4, ""SL8"": 2, ""Seuil3"": 4, ""Seuil4"": 6}",True,True,1
19,16,2,long_run_sl,8-8-8-8-6-6,8,-8,28,5,23,SL9,SL,9,9,8,9,1,False,rpe_max,True,0.9642857142857143,1.5,0.0625,0.0,2.5267857142857144,0.0,2.6919642857142856,5.21875,14,-11,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,16,8-8-8-8-6-6,236,23,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 4, ""EF4"": 7, ""EF5"": 13, ""SL5"": 3, ""SL6"": 2, ""SL7"": 4, ""SL8"": 3, ""Seuil3"": 4, ""Seuil4"": 7}",True,True,1
20,9,1,long_run_ef,8-8-6-6-6,8,-8,12,0,12,EF5,EF,5,5,4,5,0,False,rpe_max,True,1.25,0.0,0.3125,0.0,1.5625,0.0,2.0,3.5625,5,-15,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_ef,,14,8-8-6-6-6,89,10,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 2}",True,True,1
20,9,2,weighted_greedy,8-8-6-6-6,8,-8,12,4,8,EF5,EF,5,5,4,5,0,False,rpe_max,True,1.25,0.0,0.03125,0.0,1.28125,0.0,3.25,4.53125,9,-11,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,14,8-8-6-6-6,89,10,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 2}",False,False,10
20,9,2,weighted_greedy,8-8-6-6-6,8,-8,12,4,8,Seuil5,Seuil,5,5,4,5,1,False,rpe_max,True,1.25,1.5,0.03125,0.0,2.78125,0.0,3.25,6.03125,9,-11,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,14,8-8-6-6-6,89,10,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 2}",True,True,2
20,9,2,weighted_greedy,8-8-6-6-6,8,-8,12,4,8,SL5,SL,5,5,4,5,1,False,rpe_max,True,1.25,1.5,0.03125,0.0,2.78125,0.0,3.25,6.03125,9,-11,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,14,8-8-6-6-6,89,10,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 2}",True,True,3
20,9,2,weighted_greedy,8-8-6-6-6,8,-8,12,4,8,SL6,SL,6,6,4,6,1,False,rpe_max,True,1.5,1.5,0.0625,0.0,3.0625,0.0,3.25,6.3125,10,-10,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,illegal,,14,8-8-6-6-6,89,10,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 2}",True,True,1
20,9,2,weighted_greedy,8-8-6-6-6,8,-8,12,4,8,SL7,SL,7,7,4,7,1,False,rpe_max,True,1.75,1.5,0.09375,-0.75,2.59375,0.0,3.25,5.84375,11,-9,0,0,3,3,-4,0,-9,-8,False,16,0.375,,False,illegal,,14,8-8-6-6-6,89,10,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 2}",True,True,4
20,10,2,long_run_sl,8-8-6-6-6,8,-8,19,5,14,SL7,SL,7,7,6,7,1,False,rpe_max,True,1.1052631578947367,1.5,0.04166666666666666,-1.25,1.3969298245614032,-2.220446049250313e-16,2.9978070175438596,4.394736842105263,12,-8,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,14,8-8-6-6-6,99,11,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 3, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 3}",False,False,3
20,11,2,long_run_sl,8-8-8-6-6-6,8,-8,14,5,9,SL6,SL,6,6,5,6,1,False,rpe_max,True,1.2857142857142858,1.5,0.025000000000000022,0.0,2.810714285714286,0.0,3.321428571428571,6.132142857142857,11,-13,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,14,8-8-8-6-6-6,110,12,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 3, ""EF5"": 5, ""SL5"": 2, ""SL6"": 3, ""Seuil3"": 4, ""Seuil4"": 3}",True,True,2
20,11,2,long_run_sl,8-8-8-6-6-6,8,-8,14,5,9,SL7,SL,7,7,5,7,1,False,rpe_max,True,1.4999999999999998,1.5,0.04999999999999999,0.0,3.05,0.0,3.321428571428571,6.371428571428571,12,-12,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,14,8-8-8-6-6-6,110,12,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 3, ""EF5"": 5, ""SL5"": 2, ""SL6"": 3, ""Seuil3"": 4, ""Seuil4"": 3}",True,True,1
20,12,1,long_run_ef,8-8-8-6-6-6,8,-8,14,0,14,EF5,EF,5,5,4,5,0,False,rpe_max,True,1.0714285714285714,0.0,0.3125,0.0,1.3839285714285712,-2.220446049250313e-16,2.0,3.383928571428571,5,-19,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_ef,,14,8-8-8-6-6-6,124,13,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 4, ""EF5"": 6, ""SL5"": 3, ""SL6"": 3, ""Seuil3"": 4, ""Seuil4"": 3}",True,True,1
20,12,2,weighted_greedy,8-8-8-6-6-6,8,-8,14,4,10,EF5,EF,5,5,4,5,0,False,rpe_max,True,1.0714285714285716,0.0,0.03125,0.0,1.1026785714285716,0.0,3.107142857142857,4.209821428571429,9,-15,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,14,8-8-8-6-6-6,124,13,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 4, ""EF5"": 6, ""SL5"": 3, ""SL6"": 3, ""Seuil3"": 4, ""Seuil4"": 3}",False,False,10
20,12,2,weighted_greedy,8-8-8-6-6-6,8,-8,14,4,10,Seuil5,Seuil,5,5,4,5,1,False,rpe_max,True,1.0714285714285716,1.5,0.03125,0.0,2.6026785714285716,0.0,3.107142857142857,5.709821428571429,9,-15,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,14,8-8-8-6-6-6,124,13,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 4, ""EF5"": 6, ""SL5"": 3, ""SL6"": 3, ""Seuil3"": 4, ""Seuil4"": 3}",True,True,3
